"cases","cumulative_cases","date_report","province"
19,531,"07-05-2020","Saskatchewan"
13,544,"08-05-2020","Saskatchewan"
9,553,"09-05-2020","Saskatchewan"
11,564,"10-05-2020","Saskatchewan"
4,568,"11-05-2020","Saskatchewan"
5,573,"12-05-2020","Saskatchewan"
4,577,"13-05-2020","Saskatchewan"
5,582,"14-05-2020","Saskatchewan"
8,590,"15-05-2020","Saskatchewan"
1,591,"16-05-2020","Saskatchewan"
1,592,"17-05-2020","Saskatchewan"
0,592,"18-05-2020","Saskatchewan"
7,599,"19-05-2020","Saskatchewan"
21,620,"20-05-2020","Saskatchewan"
2,622,"21-05-2020","Saskatchewan"
5,627,"22-05-2020","Saskatchewan"
3,630,"23-05-2020","Saskatchewan"
2,632,"24-05-2020","Saskatchewan"
2,634,"25-05-2020","Saskatchewan"
0,634,"26-05-2020","Saskatchewan"
2,636,"27-05-2020","Saskatchewan"
1,637,"28-05-2020","Saskatchewan"
2,639,"29-05-2020","Saskatchewan"
4,643,"30-05-2020","Saskatchewan"
1,644,"31-05-2020","Saskatchewan"
1,645,"01-06-2020","Saskatchewan"
0,645,"02-06-2020","Saskatchewan"
1,646,"03-06-2020","Saskatchewan"
1,647,"04-06-2020","Saskatchewan"
1,648,"05-06-2020","Saskatchewan"
1,649,"06-06-2020","Saskatchewan"
0,649,"07-06-2020","Saskatchewan"
4,653,"08-06-2020","Saskatchewan"
2,655,"09-06-2020","Saskatchewan"
2,657,"10-06-2020","Saskatchewan"
2,659,"11-06-2020","Saskatchewan"
3,662,"12-06-2020","Saskatchewan"
1,663,"13-06-2020","Saskatchewan"
1,664,"14-06-2020","Saskatchewan"
16,680,"15-06-2020","Saskatchewan"
0,680,"16-06-2020","Saskatchewan"
9,689,"17-06-2020","Saskatchewan"
14,703,"18-06-2020","Saskatchewan"
8,711,"19-06-2020","Saskatchewan"
10,721,"20-06-2020","Saskatchewan"
19,740,"21-06-2020","Saskatchewan"
1,741,"22-06-2020","Saskatchewan"
11,752,"23-06-2020","Saskatchewan"
4,756,"24-06-2020","Saskatchewan"
3,759,"25-06-2020","Saskatchewan"
12,771,"26-06-2020","Saskatchewan"
6,777,"27-06-2020","Saskatchewan"
1,778,"28-06-2020","Saskatchewan"
1,779,"29-06-2020","Saskatchewan"
6,785,"30-06-2020","Saskatchewan"
0,785,"01-07-2020","Saskatchewan"
10,795,"02-07-2020","Saskatchewan"
1,796,"03-07-2020","Saskatchewan"
0,796,"04-07-2020","Saskatchewan"
0,796,"05-07-2020","Saskatchewan"
9,805,"06-07-2020","Saskatchewan"
1,806,"07-07-2020","Saskatchewan"
2,808,"08-07-2020","Saskatchewan"
5,813,"09-07-2020","Saskatchewan"
2,815,"10-07-2020","Saskatchewan"
1,816,"11-07-2020","Saskatchewan"
20,836,"12-07-2020","Saskatchewan"
31,867,"13-07-2020","Saskatchewan"
5,872,"14-07-2020","Saskatchewan"
5,877,"15-07-2020","Saskatchewan"
42,919,"16-07-2020","Saskatchewan"
13,932,"17-07-2020","Saskatchewan"
6,938,"18-07-2020","Saskatchewan"
5,943,"19-07-2020","Saskatchewan"
19,962,"20-07-2020","Saskatchewan"
8,970,"21-07-2020","Saskatchewan"
60,1030,"22-07-2020","Saskatchewan"
42,1072,"23-07-2020","Saskatchewan"
27,1099,"24-07-2020","Saskatchewan"
37,1136,"25-07-2020","Saskatchewan"
42,1178,"26-07-2020","Saskatchewan"
30,1208,"27-07-2020","Saskatchewan"
9,1217,"28-07-2020","Saskatchewan"
50,1267,"29-07-2020","Saskatchewan"
38,1305,"30-07-2020","Saskatchewan"
14,1319,"31-07-2020","Saskatchewan"
15,1334,"01-08-2020","Saskatchewan"
8,1342,"02-08-2020","Saskatchewan"
17,1359,"03-08-2020","Saskatchewan"
9,1368,"04-08-2020","Saskatchewan"
8,1376,"05-08-2020","Saskatchewan"
11,1387,"06-08-2020","Saskatchewan"
20,1407,"07-08-2020","Saskatchewan"
23,1430,"08-08-2020","Saskatchewan"
14,1444,"09-08-2020","Saskatchewan"
4,1448,"10-08-2020","Saskatchewan"
29,1477,"11-08-2020","Saskatchewan"
5,1482,"12-08-2020","Saskatchewan"
27,1509,"13-08-2020","Saskatchewan"
30,1539,"14-08-2020","Saskatchewan"
25,1564,"15-08-2020","Saskatchewan"
15,1579,"16-08-2020","Saskatchewan"
1,1580,"17-08-2020","Saskatchewan"
1,1581,"18-08-2020","Saskatchewan"
4,1585,"19-08-2020","Saskatchewan"
4,1589,"20-08-2020","Saskatchewan"
5,1594,"21-08-2020","Saskatchewan"
2,1596,"22-08-2020","Saskatchewan"
2,1598,"23-08-2020","Saskatchewan"
3,1601,"24-08-2020","Saskatchewan"
0,1601,"25-08-2020","Saskatchewan"
3,1604,"26-08-2020","Saskatchewan"
5,1609,"27-08-2020","Saskatchewan"
2,1611,"28-08-2020","Saskatchewan"
4,1615,"29-08-2020","Saskatchewan"
0,1615,"30-08-2020","Saskatchewan"
4,1619,"31-08-2020","Saskatchewan"
3,1622,"01-09-2020","Saskatchewan"
2,1624,"02-09-2020","Saskatchewan"
10,1634,"03-09-2020","Saskatchewan"
4,1638,"04-09-2020","Saskatchewan"
5,1643,"05-09-2020","Saskatchewan"
8,1651,"06-09-2020","Saskatchewan"
11,1662,"07-09-2020","Saskatchewan"
7,1669,"08-09-2020","Saskatchewan"
1,1670,"09-09-2020","Saskatchewan"
5,1675,"10-09-2020","Saskatchewan"
13,1688,"11-09-2020","Saskatchewan"
20,1708,"12-09-2020","Saskatchewan"
15,1723,"13-09-2020","Saskatchewan"
8,1731,"14-09-2020","Saskatchewan"
10,1741,"15-09-2020","Saskatchewan"
9,1750,"16-09-2020","Saskatchewan"
7,1757,"17-09-2020","Saskatchewan"
19,1776,"18-09-2020","Saskatchewan"
11,1787,"19-09-2020","Saskatchewan"
20,1807,"20-09-2020","Saskatchewan"
7,1814,"21-09-2020","Saskatchewan"
10,1824,"22-09-2020","Saskatchewan"
6,1830,"23-09-2020","Saskatchewan"
5,1835,"24-09-2020","Saskatchewan"
9,1844,"25-09-2020","Saskatchewan"
19,1863,"26-09-2020","Saskatchewan"
15,1878,"27-09-2020","Saskatchewan"
14,1892,"28-09-2020","Saskatchewan"
7,1899,"29-09-2020","Saskatchewan"
14,1913,"30-09-2020","Saskatchewan"
14,1927,"01-10-2020","Saskatchewan"
13,1940,"02-10-2020","Saskatchewan"
14,1954,"03-10-2020","Saskatchewan"
5,1959,"04-10-2020","Saskatchewan"
9,1968,"05-10-2020","Saskatchewan"
16,1984,"06-10-2020","Saskatchewan"
10,1994,"07-10-2020","Saskatchewan"
18,2012,"08-10-2020","Saskatchewan"
22,2034,"09-10-2020","Saskatchewan"
34,2068,"10-10-2020","Saskatchewan"
24,2092,"11-10-2020","Saskatchewan"
48,2140,"12-10-2020","Saskatchewan"
34,2174,"13-10-2020","Saskatchewan"
25,2199,"14-10-2020","Saskatchewan"
31,2230,"15-10-2020","Saskatchewan"
40,2270,"16-10-2020","Saskatchewan"
35,2305,"17-10-2020","Saskatchewan"
24,2329,"18-10-2020","Saskatchewan"
66,2395,"19-10-2020","Saskatchewan"
44,2439,"20-10-2020","Saskatchewan"
57,2496,"21-10-2020","Saskatchewan"
62,2558,"22-10-2020","Saskatchewan"
33,2591,"23-10-2020","Saskatchewan"
78,2669,"24-10-2020","Saskatchewan"
60,2729,"25-10-2020","Saskatchewan"
54,2783,"26-10-2020","Saskatchewan"
58,2841,"27-10-2020","Saskatchewan"
67,2908,"28-10-2020","Saskatchewan"
82,2990,"29-10-2020","Saskatchewan"
76,3066,"30-10-2020","Saskatchewan"
78,3144,"31-10-2020","Saskatchewan"
74,3218,"01-11-2020","Saskatchewan"
73,3291,"02-11-2020","Saskatchewan"
80,3371,"03-11-2020","Saskatchewan"
36,3407,"04-11-2020","Saskatchewan"
129,3536,"05-11-2020","Saskatchewan"
86,3622,"06-11-2020","Saskatchewan"
116,3738,"07-11-2020","Saskatchewan"
159,3897,"08-11-2020","Saskatchewan"
191,4088,"09-11-2020","Saskatchewan"
127,4215,"10-11-2020","Saskatchewan"
112,4327,"11-11-2020","Saskatchewan"
106,4433,"12-11-2020","Saskatchewan"
81,4514,"13-11-2020","Saskatchewan"
305,4819,"14-11-2020","Saskatchewan"
181,5000,"15-11-2020","Saskatchewan"
181,5181,"16-11-2020","Saskatchewan"
240,5421,"17-11-2020","Saskatchewan"
131,5552,"18-11-2020","Saskatchewan"
98,5650,"19-11-2020","Saskatchewan"
147,5797,"20-11-2020","Saskatchewan"
439,6236,"21-11-2020","Saskatchewan"
237,6473,"22-11-2020","Saskatchewan"
235,6708,"23-11-2020","Saskatchewan"
177,6885,"24-11-2020","Saskatchewan"
165,7050,"25-11-2020","Saskatchewan"
314,7364,"26-11-2020","Saskatchewan"
328,7692,"27-11-2020","Saskatchewan"
196,7888,"28-11-2020","Saskatchewan"
351,8239,"29-11-2020","Saskatchewan"
324,8563,"30-11-2020","Saskatchewan"
182,8745,"01-12-2020","Saskatchewan"
236,8981,"02-12-2020","Saskatchewan"
260,9241,"03-12-2020","Saskatchewan"
284,9525,"04-12-2020","Saskatchewan"
202,9727,"05-12-2020","Saskatchewan"
417,10144,"06-12-2020","Saskatchewan"
274,10418,"07-12-2020","Saskatchewan"
182,10600,"08-12-2020","Saskatchewan"
301,10901,"09-12-2020","Saskatchewan"
323,11224,"10-12-2020","Saskatchewan"
245,11469,"11-12-2020","Saskatchewan"
274,11743,"12-12-2020","Saskatchewan"
220,11963,"13-12-2020","Saskatchewan"
268,12231,"14-12-2020","Saskatchewan"
194,12425,"15-12-2020","Saskatchewan"
170,12595,"16-12-2020","Saskatchewan"
239,12834,"17-12-2020","Saskatchewan"
246,13080,"18-12-2020","Saskatchewan"
252,13332,"19-12-2020","Saskatchewan"
226,13558,"20-12-2020","Saskatchewan"
206,13764,"21-12-2020","Saskatchewan"
182,13946,"22-12-2020","Saskatchewan"
160,14106,"23-12-2020","Saskatchewan"
155,14261,"24-12-2020","Saskatchewan"
0,14261,"25-12-2020","Saskatchewan"
2,14263,"26-12-2020","Saskatchewan"
554,14817,"27-12-2020","Saskatchewan"
1,14818,"28-12-2020","Saskatchewan"
206,15024,"29-12-2020","Saskatchewan"
147,15171,"30-12-2020","Saskatchewan"
192,15363,"31-12-2020","Saskatchewan"
1,15364,"01-01-2021","Saskatchewan"
485,15849,"02-01-2021","Saskatchewan"
238,16087,"03-01-2021","Saskatchewan"
287,16374,"04-01-2021","Saskatchewan"
154,16528,"05-01-2021","Saskatchewan"
277,16805,"06-01-2021","Saskatchewan"
336,17141,"07-01-2021","Saskatchewan"
336,17477,"08-01-2021","Saskatchewan"
330,17807,"09-01-2021","Saskatchewan"
2,17809,"10-01-2021","Saskatchewan"
720,18529,"11-01-2021","Saskatchewan"
248,18777,"12-01-2021","Saskatchewan"
247,19024,"13-01-2021","Saskatchewan"
313,19337,"14-01-2021","Saskatchewan"
382,19719,"15-01-2021","Saskatchewan"
270,19989,"16-01-2021","Saskatchewan"
289,20278,"17-01-2021","Saskatchewan"
289,20567,"18-01-2021","Saskatchewan"
308,20875,"19-01-2021","Saskatchewan"
232,21107,"20-01-2021","Saskatchewan"
223,21330,"21-01-2021","Saskatchewan"
312,21642,"22-01-2021","Saskatchewan"
275,21917,"23-01-2021","Saskatchewan"
260,22177,"24-01-2021","Saskatchewan"
0,0,"25-01-2020","Yukon"
0,0,"26-01-2020","Yukon"
0,0,"27-01-2020","Yukon"
0,0,"28-01-2020","Yukon"
0,0,"29-01-2020","Yukon"
0,0,"30-01-2020","Yukon"
0,0,"31-01-2020","Yukon"
0,0,"01-02-2020","Yukon"
0,0,"02-02-2020","Yukon"
0,0,"03-02-2020","Yukon"
0,0,"04-02-2020","Yukon"
0,0,"05-02-2020","Yukon"
0,0,"06-02-2020","Yukon"
0,0,"07-02-2020","Yukon"
0,0,"08-02-2020","Yukon"
0,0,"09-02-2020","Yukon"
0,0,"10-02-2020","Yukon"
0,0,"11-02-2020","Yukon"
0,0,"12-02-2020","Yukon"
0,0,"13-02-2020","Yukon"
0,0,"14-02-2020","Yukon"
0,0,"15-02-2020","Yukon"
0,0,"16-02-2020","Yukon"
0,0,"17-02-2020","Yukon"
0,0,"18-02-2020","Yukon"
0,0,"19-02-2020","Yukon"
0,0,"20-02-2020","Yukon"
0,0,"21-02-2020","Yukon"
0,0,"22-02-2020","Yukon"
0,0,"23-02-2020","Yukon"
0,0,"24-02-2020","Yukon"
0,0,"25-02-2020","Yukon"
0,0,"26-02-2020","Yukon"
0,0,"27-02-2020","Yukon"
0,0,"28-02-2020","Yukon"
0,0,"29-02-2020","Yukon"
0,0,"01-03-2020","Yukon"
0,0,"02-03-2020","Yukon"
0,0,"03-03-2020","Yukon"
0,0,"04-03-2020","Yukon"
0,0,"05-03-2020","Yukon"
0,0,"06-03-2020","Yukon"
0,0,"07-03-2020","Yukon"
0,0,"08-03-2020","Yukon"
0,0,"09-03-2020","Yukon"
0,0,"10-03-2020","Yukon"
0,0,"11-03-2020","Yukon"
0,0,"12-03-2020","Yukon"
0,0,"13-03-2020","Yukon"
0,0,"14-03-2020","Yukon"
0,0,"15-03-2020","Yukon"
0,0,"16-03-2020","Yukon"
0,0,"17-03-2020","Yukon"
0,0,"18-03-2020","Yukon"
0,0,"19-03-2020","Yukon"
0,0,"20-03-2020","Yukon"
0,0,"21-03-2020","Yukon"
2,2,"22-03-2020","Yukon"
0,2,"23-03-2020","Yukon"
0,2,"24-03-2020","Yukon"
1,3,"25-03-2020","Yukon"
0,3,"26-03-2020","Yukon"
1,4,"27-03-2020","Yukon"
0,4,"28-03-2020","Yukon"
0,4,"29-03-2020","Yukon"
1,5,"30-03-2020","Yukon"
0,5,"31-03-2020","Yukon"
1,6,"01-04-2020","Yukon"
0,6,"02-04-2020","Yukon"
0,6,"03-04-2020","Yukon"
0,6,"04-04-2020","Yukon"
0,6,"05-04-2020","Yukon"
1,7,"06-04-2020","Yukon"
0,7,"07-04-2020","Yukon"
1,8,"08-04-2020","Yukon"
0,8,"09-04-2020","Yukon"
0,8,"10-04-2020","Yukon"
0,8,"11-04-2020","Yukon"
0,8,"12-04-2020","Yukon"
0,8,"13-04-2020","Yukon"
0,8,"14-04-2020","Yukon"
0,8,"15-04-2020","Yukon"
0,8,"16-04-2020","Yukon"
1,9,"17-04-2020","Yukon"
0,9,"18-04-2020","Yukon"
0,9,"19-04-2020","Yukon"
2,11,"20-04-2020","Yukon"
0,11,"21-04-2020","Yukon"
0,11,"22-04-2020","Yukon"
0,11,"23-04-2020","Yukon"
0,11,"24-04-2020","Yukon"
0,11,"25-04-2020","Yukon"
0,11,"26-04-2020","Yukon"
0,11,"27-04-2020","Yukon"
0,11,"28-04-2020","Yukon"
0,11,"29-04-2020","Yukon"
0,11,"30-04-2020","Yukon"
0,11,"01-05-2020","Yukon"
0,11,"02-05-2020","Yukon"
0,11,"03-05-2020","Yukon"
0,11,"04-05-2020","Yukon"
0,11,"05-05-2020","Yukon"
0,11,"06-05-2020","Yukon"
0,11,"07-05-2020","Yukon"
0,11,"08-05-2020","Yukon"
0,11,"09-05-2020","Yukon"
0,11,"10-05-2020","Yukon"
0,11,"11-05-2020","Yukon"
0,11,"12-05-2020","Yukon"
0,11,"13-05-2020","Yukon"
0,11,"14-05-2020","Yukon"
0,11,"15-05-2020","Yukon"
0,11,"16-05-2020","Yukon"
0,11,"17-05-2020","Yukon"
0,11,"18-05-2020","Yukon"
0,11,"19-05-2020","Yukon"
0,11,"20-05-2020","Yukon"
0,11,"21-05-2020","Yukon"
0,11,"22-05-2020","Yukon"
0,11,"23-05-2020","Yukon"
0,11,"24-05-2020","Yukon"
0,11,"25-05-2020","Yukon"
0,11,"26-05-2020","Yukon"
0,11,"27-05-2020","Yukon"
0,11,"28-05-2020","Yukon"
0,11,"29-05-2020","Yukon"
0,11,"30-05-2020","Yukon"
0,11,"31-05-2020","Yukon"
0,11,"01-06-2020","Yukon"
0,11,"02-06-2020","Yukon"
0,11,"03-06-2020","Yukon"
0,11,"04-06-2020","Yukon"
0,11,"05-06-2020","Yukon"
0,11,"06-06-2020","Yukon"
0,11,"07-06-2020","Yukon"
0,11,"08-06-2020","Yukon"
0,11,"09-06-2020","Yukon"
0,11,"10-06-2020","Yukon"
0,11,"11-06-2020","Yukon"
0,11,"12-06-2020","Yukon"
0,11,"13-06-2020","Yukon"
0,11,"14-06-2020","Yukon"
0,11,"15-06-2020","Yukon"
0,11,"16-06-2020","Yukon"
0,11,"17-06-2020","Yukon"
0,11,"18-06-2020","Yukon"
0,11,"19-06-2020","Yukon"
0,11,"20-06-2020","Yukon"
0,11,"21-06-2020","Yukon"
0,11,"22-06-2020","Yukon"
0,11,"23-06-2020","Yukon"
0,11,"24-06-2020","Yukon"
0,11,"25-06-2020","Yukon"
0,11,"26-06-2020","Yukon"
0,11,"27-06-2020","Yukon"
0,11,"28-06-2020","Yukon"
0,11,"29-06-2020","Yukon"
0,11,"30-06-2020","Yukon"
0,11,"01-07-2020","Yukon"
0,11,"02-07-2020","Yukon"
0,11,"03-07-2020","Yukon"
0,11,"04-07-2020","Yukon"
0,11,"05-07-2020","Yukon"
0,11,"06-07-2020","Yukon"
0,11,"07-07-2020","Yukon"
0,11,"08-07-2020","Yukon"
0,11,"09-07-2020","Yukon"
0,11,"10-07-2020","Yukon"
0,11,"11-07-2020","Yukon"
0,11,"12-07-2020","Yukon"
0,11,"13-07-2020","Yukon"
0,11,"14-07-2020","Yukon"
0,11,"15-07-2020","Yukon"
0,11,"16-07-2020","Yukon"
2,13,"17-07-2020","Yukon"
0,13,"18-07-2020","Yukon"
0,13,"19-07-2020","Yukon"
0,13,"20-07-2020","Yukon"
0,13,"21-07-2020","Yukon"
0,13,"22-07-2020","Yukon"
0,13,"23-07-2020","Yukon"
1,14,"24-07-2020","Yukon"
0,14,"25-07-2020","Yukon"
0,14,"26-07-2020","Yukon"
0,14,"27-07-2020","Yukon"
0,14,"28-07-2020","Yukon"
0,14,"29-07-2020","Yukon"
0,14,"30-07-2020","Yukon"
0,14,"31-07-2020","Yukon"
0,14,"01-08-2020","Yukon"
0,14,"02-08-2020","Yukon"
0,14,"03-08-2020","Yukon"
0,14,"04-08-2020","Yukon"
0,14,"05-08-2020","Yukon"
0,14,"06-08-2020","Yukon"
1,15,"07-08-2020","Yukon"
0,15,"08-08-2020","Yukon"
0,15,"09-08-2020","Yukon"
0,15,"10-08-2020","Yukon"
0,15,"11-08-2020","Yukon"
0,15,"12-08-2020","Yukon"
0,15,"13-08-2020","Yukon"
0,15,"14-08-2020","Yukon"
0,15,"15-08-2020","Yukon"
0,15,"16-08-2020","Yukon"
0,15,"17-08-2020","Yukon"
0,15,"18-08-2020","Yukon"
0,15,"19-08-2020","Yukon"
0,15,"20-08-2020","Yukon"
0,15,"21-08-2020","Yukon"
0,15,"22-08-2020","Yukon"
0,15,"23-08-2020","Yukon"
0,15,"24-08-2020","Yukon"
0,15,"25-08-2020","Yukon"
0,15,"26-08-2020","Yukon"
0,15,"27-08-2020","Yukon"
0,15,"28-08-2020","Yukon"
0,15,"29-08-2020","Yukon"
0,15,"30-08-2020","Yukon"
0,15,"31-08-2020","Yukon"
0,15,"01-09-2020","Yukon"
0,15,"02-09-2020","Yukon"
0,15,"03-09-2020","Yukon"
0,15,"04-09-2020","Yukon"
0,15,"05-09-2020","Yukon"
0,15,"06-09-2020","Yukon"
0,15,"07-09-2020","Yukon"
0,15,"08-09-2020","Yukon"
0,15,"09-09-2020","Yukon"
0,15,"10-09-2020","Yukon"
0,15,"11-09-2020","Yukon"
0,15,"12-09-2020","Yukon"
0,15,"13-09-2020","Yukon"
0,15,"14-09-2020","Yukon"
0,15,"15-09-2020","Yukon"
0,15,"16-09-2020","Yukon"
0,15,"17-09-2020","Yukon"
0,15,"18-09-2020","Yukon"
0,15,"19-09-2020","Yukon"
0,15,"20-09-2020","Yukon"
0,15,"21-09-2020","Yukon"
0,15,"22-09-2020","Yukon"
0,15,"23-09-2020","Yukon"
0,15,"24-09-2020","Yukon"
0,15,"25-09-2020","Yukon"
0,15,"26-09-2020","Yukon"
0,15,"27-09-2020","Yukon"
0,15,"28-09-2020","Yukon"
0,15,"29-09-2020","Yukon"
0,15,"30-09-2020","Yukon"
0,15,"01-10-2020","Yukon"
0,15,"02-10-2020","Yukon"
0,15,"03-10-2020","Yukon"
0,15,"04-10-2020","Yukon"
0,15,"05-10-2020","Yukon"
0,15,"06-10-2020","Yukon"
0,15,"07-10-2020","Yukon"
0,15,"08-10-2020","Yukon"
0,15,"09-10-2020","Yukon"
0,15,"10-10-2020","Yukon"
0,15,"11-10-2020","Yukon"
0,15,"12-10-2020","Yukon"
0,15,"13-10-2020","Yukon"
0,15,"14-10-2020","Yukon"
0,15,"15-10-2020","Yukon"
0,15,"16-10-2020","Yukon"
0,15,"17-10-2020","Yukon"
0,15,"18-10-2020","Yukon"
2,17,"19-10-2020","Yukon"
0,17,"20-10-2020","Yukon"
0,17,"21-10-2020","Yukon"
0,17,"22-10-2020","Yukon"
3,20,"23-10-2020","Yukon"
0,20,"24-10-2020","Yukon"
0,20,"25-10-2020","Yukon"
2,22,"26-10-2020","Yukon"
0,22,"27-10-2020","Yukon"
0,22,"28-10-2020","Yukon"
1,23,"29-10-2020","Yukon"
0,23,"30-10-2020","Yukon"
0,23,"31-10-2020","Yukon"
0,23,"01-11-2020","Yukon"
0,23,"02-11-2020","Yukon"
0,23,"03-11-2020","Yukon"
0,23,"04-11-2020","Yukon"
0,23,"05-11-2020","Yukon"
0,23,"06-11-2020","Yukon"
0,23,"07-11-2020","Yukon"
0,23,"08-11-2020","Yukon"
0,23,"09-11-2020","Yukon"
0,23,"10-11-2020","Yukon"
0,23,"11-11-2020","Yukon"
1,24,"12-11-2020","Yukon"
0,24,"13-11-2020","Yukon"
0,24,"14-11-2020","Yukon"
0,24,"15-11-2020","Yukon"
0,24,"16-11-2020","Yukon"
1,25,"17-11-2020","Yukon"
1,26,"18-11-2020","Yukon"
0,26,"19-11-2020","Yukon"
3,29,"20-11-2020","Yukon"
3,32,"21-11-2020","Yukon"
0,32,"22-11-2020","Yukon"
6,38,"23-11-2020","Yukon"
0,38,"24-11-2020","Yukon"
1,39,"25-11-2020","Yukon"
3,42,"26-11-2020","Yukon"
3,45,"27-11-2020","Yukon"
0,45,"28-11-2020","Yukon"
1,46,"29-11-2020","Yukon"
1,47,"30-11-2020","Yukon"
0,47,"01-12-2020","Yukon"
3,50,"02-12-2020","Yukon"
1,51,"03-12-2020","Yukon"
3,54,"04-12-2020","Yukon"
0,54,"05-12-2020","Yukon"
0,54,"06-12-2020","Yukon"
3,57,"07-12-2020","Yukon"
1,58,"08-12-2020","Yukon"
0,58,"09-12-2020","Yukon"
0,58,"10-12-2020","Yukon"
0,58,"11-12-2020","Yukon"
0,58,"12-12-2020","Yukon"
0,58,"13-12-2020","Yukon"
1,59,"14-12-2020","Yukon"
0,59,"15-12-2020","Yukon"
0,59,"16-12-2020","Yukon"
0,59,"17-12-2020","Yukon"
0,59,"18-12-2020","Yukon"
0,59,"19-12-2020","Yukon"
0,59,"20-12-2020","Yukon"
0,59,"21-12-2020","Yukon"
0,59,"22-12-2020","Yukon"
0,59,"23-12-2020","Yukon"
1,60,"24-12-2020","Yukon"
0,60,"25-12-2020","Yukon"
0,60,"26-12-2020","Yukon"
0,60,"27-12-2020","Yukon"
0,60,"28-12-2020","Yukon"
0,60,"29-12-2020","Yukon"
0,60,"30-12-2020","Yukon"
0,60,"31-12-2020","Yukon"
4,64,"01-01-2021","Yukon"
0,64,"02-01-2021","Yukon"
0,64,"03-01-2021","Yukon"
1,65,"04-01-2021","Yukon"
0,65,"05-01-2021","Yukon"
1,66,"06-01-2021","Yukon"
3,69,"07-01-2021","Yukon"
1,70,"08-01-2021","Yukon"
0,70,"09-01-2021","Yukon"
0,70,"10-01-2021","Yukon"
0,70,"11-01-2021","Yukon"
0,70,"12-01-2021","Yukon"
0,70,"13-01-2021","Yukon"
0,70,"14-01-2021","Yukon"
0,70,"15-01-2021","Yukon"
0,70,"16-01-2021","Yukon"
0,70,"17-01-2021","Yukon"
0,70,"18-01-2021","Yukon"
0,70,"19-01-2021","Yukon"
0,70,"20-01-2021","Yukon"
0,70,"21-01-2021","Yukon"
0,70,"22-01-2021","Yukon"
0,70,"23-01-2021","Yukon"
0,70,"24-01-2021","Yukon"
