"active_cases","active_cases_change","cumulative_cases","cumulative_deaths","cumulative_recovered","date_active","province"
7956,183,60028,3040,49032,"09-10-2020","Ontario"
8114,158,60893,3047,49732,"10-10-2020","Ontario"
7971,-143,61457,3049,50437,"11-10-2020","Ontario"
8726,755,62214,3051,50437,"12-10-2020","Ontario"
8350,-376,63139,3060,51729,"13-10-2020","Ontario"
8331,-19,63905,3062,52512,"14-10-2020","Ontario"
8254,-77,64616,3071,53291,"15-10-2020","Ontario"
8431,177,65516,3081,54004,"16-10-2020","Ontario"
8365,-66,66135,3084,54686,"17-10-2020","Ontario"
8298,-67,66758,3089,55371,"18-10-2020","Ontario"
8459,161,67531,3094,55978,"19-10-2020","Ontario"
8629,170,68334,3099,56606,"20-10-2020","Ontario"
8719,90,69151,3107,57325,"21-10-2020","Ontario"
8860,141,70042,3116,58066,"22-10-2020","Ontario"
9008,148,70930,3123,58799,"23-10-2020","Ontario"
9346,338,71896,3126,59424,"24-10-2020","Ontario"
9547,201,72839,3132,60160,"25-10-2020","Ontario"
9774,227,73755,3142,60839,"26-10-2020","Ontario"
9952,178,74626,3144,61530,"27-10-2020","Ontario"
9972,20,75426,3151,62303,"28-10-2020","Ontario"
10133,161,76418,3162,63123,"29-10-2020","Ontario"
10311,178,77402,3172,63919,"30-10-2020","Ontario"
10369,58,78264,3178,64717,"31-10-2020","Ontario"
10427,58,79194,3186,65581,"01-11-2020","Ontario"
10712,285,80316,3197,66407,"02-11-2020","Ontario"
10973,261,81429,3212,67244,"03-11-2020","Ontario"
11028,55,82444,3227,68189,"04-11-2020","Ontario"
11059,31,83442,3246,69137,"05-11-2020","Ontario"
11167,108,84511,3258,70086,"06-11-2020","Ontario"
11514,347,85720,3268,70938,"07-11-2020","Ontario"
11781,267,86870,3274,71815,"08-11-2020","Ontario"
12466,685,88392,3290,72636,"09-11-2020","Ontario"
13254,788,89978,3307,73417,"10-11-2020","Ontario"
13700,446,91328,3325,74303,"11-11-2020","Ontario"
14341,641,92900,3339,75220,"12-11-2020","Ontario"
14724,383,94317,3355,76238,"13-11-2020","Ontario"
15057,333,95668,3370,77241,"14-11-2020","Ontario"
15318,261,97010,3389,78303,"15-11-2020","Ontario"
15810,492,98504,3399,79295,"16-11-2020","Ontario"
16100,290,99944,3414,80430,"17-11-2020","Ontario"
15862,-238,101234,3447,81925,"18-11-2020","Ontario"
15824,-38,102595,3470,83301,"19-11-2020","Ontario"
15856,32,104055,3483,84716,"20-11-2020","Ontario"
15975,119,105556,3502,86079,"21-11-2020","Ontario"
15945,-30,106967,3514,87508,"22-11-2020","Ontario"
15870,-75,108393,3531,88992,"23-11-2020","Ontario"
16165,295,109792,3553,90074,"24-11-2020","Ontario"
16136,-29,111270,3584,91550,"25-11-2020","Ontario"
16321,185,112840,3604,92915,"26-11-2020","Ontario"
16689,368,114683,3628,94366,"27-11-2020","Ontario"
16856,167,116383,3651,95876,"28-11-2020","Ontario"
16988,132,117978,3671,97319,"29-11-2020","Ontario"
17462,474,119785,3684,98639,"30-11-2020","Ontario"
18123,661,121834,3699,100012,"01-12-2020","Ontario"
18218,95,123647,3731,101698,"02-12-2020","Ontario"
18198,-20,125184,3747,103239,"03-12-2020","Ontario"
18548,350,127119,3779,104792,"04-12-2020","Ontario"
18654,106,128863,3793,106416,"05-12-2020","Ontario"
18981,327,130791,3820,107990,"06-12-2020","Ontario"
19533,552,132773,3838,109402,"07-12-2020","Ontario"
19866,333,134671,3854,110951,"08-12-2020","Ontario"
19857,-9,136621,3889,112875,"09-12-2020","Ontario"
19963,106,138567,3925,114679,"10-12-2020","Ontario"
19958,-5,140338,3948,116432,"11-12-2020","Ontario"
19776,-182,142098,3972,118350,"12-12-2020","Ontario"
19681,-95,143696,3987,120028,"13-12-2020","Ontario"
20506,825,146078,4009,121563,"14-12-2020","Ontario"
20771,265,148181,4037,123373,"15-12-2020","Ontario"
20946,175,150433,4071,125416,"16-12-2020","Ontario"
21373,427,152896,4098,127425,"17-12-2020","Ontario"
21638,265,155184,4129,129417,"18-12-2020","Ontario"
22203,565,157654,4169,131282,"19-12-2020","Ontario"
22173,-30,159569,4183,133213,"20-12-2020","Ontario"
22950,777,162024,4207,134867,"21-12-2020","Ontario"
23295,345,164301,4239,136767,"22-12-2020","Ontario"
23515,220,166811,4286,139010,"23-12-2020","Ontario"
23813,298,169168,4332,141023,"24-12-2020","Ontario"
24211,398,169567,4333,141023,"25-12-2020","Ontario"
21761,-2450,171276,4342,145173,"26-12-2020","Ontario"
21658,-103,173194,4358,147178,"27-12-2020","Ontario"
23264,1606,177067,4474,149329,"28-12-2020","Ontario"
24075,811,180140,4503,151562,"29-12-2020","Ontario"
24825,750,183172,4548,153799,"30-12-2020","Ontario"
25791,966,186394,4591,156012,"31-12-2020","Ontario"
24015,-1776,187090,4603,158472,"01-01-2021","Ontario"
25727,1712,190892,4639,160526,"02-01-2021","Ontario"
27555,1828,194937,4681,162701,"03-01-2021","Ontario"
29517,1962,199015,4723,164775,"04-01-2021","Ontario"
30702,1185,202270,4778,166790,"05-01-2021","Ontario"
30668,-34,205314,4851,169795,"06-01-2021","Ontario"
31194,526,208670,4905,172571,"07-01-2021","Ontario"
32632,1438,212900,4959,175309,"08-01-2021","Ontario"
33389,757,216617,5004,178224,"09-01-2021","Ontario"
34194,805,219945,5031,180720,"10-01-2021","Ontario"
35415,1221,223966,5075,183476,"11-01-2021","Ontario"
34690,-725,226658,5139,186829,"12-01-2021","Ontario"
34521,-169,229951,5209,190221,"13-01-2021","Ontario"
34111,-410,233193,5268,193814,"14-01-2021","Ontario"
33766,-345,236282,5322,197194,"15-01-2021","Ontario"
33339,-427,239125,5380,200406,"16-01-2021","Ontario"
33046,-293,241978,5448,203484,"17-01-2021","Ontario"
32958,-88,244751,5483,206310,"18-01-2021","Ontario"
32473,-485,247195,5539,209183,"19-01-2021","Ontario"
31145,-1328,249666,5624,212897,"20-01-2021","Ontario"
0,0,0,0,0,"25-01-2020","PEI"
0,0,0,0,0,"26-01-2020","PEI"
0,0,0,0,0,"27-01-2020","PEI"
0,0,0,0,0,"28-01-2020","PEI"
0,0,0,0,0,"29-01-2020","PEI"
0,0,0,0,0,"30-01-2020","PEI"
0,0,0,0,0,"31-01-2020","PEI"
0,0,0,0,0,"01-02-2020","PEI"
0,0,0,0,0,"02-02-2020","PEI"
0,0,0,0,0,"03-02-2020","PEI"
0,0,0,0,0,"04-02-2020","PEI"
0,0,0,0,0,"05-02-2020","PEI"
0,0,0,0,0,"06-02-2020","PEI"
0,0,0,0,0,"07-02-2020","PEI"
0,0,0,0,0,"08-02-2020","PEI"
0,0,0,0,0,"09-02-2020","PEI"
0,0,0,0,0,"10-02-2020","PEI"
0,0,0,0,0,"11-02-2020","PEI"
0,0,0,0,0,"12-02-2020","PEI"
0,0,0,0,0,"13-02-2020","PEI"
0,0,0,0,0,"14-02-2020","PEI"
0,0,0,0,0,"15-02-2020","PEI"
0,0,0,0,0,"16-02-2020","PEI"
0,0,0,0,0,"17-02-2020","PEI"
0,0,0,0,0,"18-02-2020","PEI"
0,0,0,0,0,"19-02-2020","PEI"
0,0,0,0,0,"20-02-2020","PEI"
0,0,0,0,0,"21-02-2020","PEI"
0,0,0,0,0,"22-02-2020","PEI"
0,0,0,0,0,"23-02-2020","PEI"
0,0,0,0,0,"24-02-2020","PEI"
0,0,0,0,0,"25-02-2020","PEI"
0,0,0,0,0,"26-02-2020","PEI"
0,0,0,0,0,"27-02-2020","PEI"
0,0,0,0,0,"28-02-2020","PEI"
0,0,0,0,0,"29-02-2020","PEI"
0,0,0,0,0,"01-03-2020","PEI"
0,0,0,0,0,"02-03-2020","PEI"
0,0,0,0,0,"03-03-2020","PEI"
0,0,0,0,0,"04-03-2020","PEI"
0,0,0,0,0,"05-03-2020","PEI"
0,0,0,0,0,"06-03-2020","PEI"
0,0,0,0,0,"07-03-2020","PEI"
0,0,0,0,0,"08-03-2020","PEI"
0,0,0,0,0,"09-03-2020","PEI"
0,0,0,0,0,"10-03-2020","PEI"
0,0,0,0,0,"11-03-2020","PEI"
0,0,0,0,0,"12-03-2020","PEI"
0,0,0,0,0,"13-03-2020","PEI"
1,1,1,0,0,"14-03-2020","PEI"
1,0,1,0,0,"15-03-2020","PEI"
1,0,1,0,0,"16-03-2020","PEI"
1,0,1,0,0,"17-03-2020","PEI"
1,0,1,0,0,"18-03-2020","PEI"
2,1,2,0,0,"19-03-2020","PEI"
2,0,2,0,0,"20-03-2020","PEI"
2,0,2,0,0,"21-03-2020","PEI"
3,1,3,0,0,"22-03-2020","PEI"
3,0,3,0,0,"23-03-2020","PEI"
3,0,3,0,0,"24-03-2020","PEI"
5,2,5,0,0,"25-03-2020","PEI"
8,3,9,0,1,"26-03-2020","PEI"
10,2,11,0,1,"27-03-2020","PEI"
10,0,11,0,1,"28-03-2020","PEI"
10,0,11,0,1,"29-03-2020","PEI"
17,7,18,0,1,"30-03-2020","PEI"
20,3,21,0,1,"31-03-2020","PEI"
18,-2,21,0,3,"01-04-2020","PEI"
19,1,22,0,3,"02-04-2020","PEI"
18,-1,22,0,4,"03-04-2020","PEI"
16,-2,22,0,6,"04-04-2020","PEI"
16,0,22,0,6,"05-04-2020","PEI"
14,-2,22,0,8,"06-04-2020","PEI"
14,0,22,0,8,"07-04-2020","PEI"
8,-6,25,0,17,"08-04-2020","PEI"
8,0,25,0,17,"09-04-2020","PEI"
8,0,25,0,17,"10-04-2020","PEI"
8,0,25,0,17,"11-04-2020","PEI"
8,0,25,0,17,"12-04-2020","PEI"
2,-6,25,0,23,"13-04-2020","PEI"
2,0,25,0,23,"14-04-2020","PEI"
3,1,26,0,23,"15-04-2020","PEI"
3,0,26,0,23,"16-04-2020","PEI"
3,0,26,0,23,"17-04-2020","PEI"
3,0,26,0,23,"18-04-2020","PEI"
3,0,26,0,23,"19-04-2020","PEI"
3,0,26,0,23,"20-04-2020","PEI"
3,0,26,0,23,"21-04-2020","PEI"
2,-1,26,0,24,"22-04-2020","PEI"
2,0,26,0,24,"23-04-2020","PEI"
2,0,26,0,24,"24-04-2020","PEI"
2,0,26,0,24,"25-04-2020","PEI"
2,0,26,0,24,"26-04-2020","PEI"
2,0,26,0,24,"27-04-2020","PEI"
3,1,27,0,24,"28-04-2020","PEI"
3,0,27,0,24,"29-04-2020","PEI"
3,0,27,0,24,"30-04-2020","PEI"
3,0,27,0,24,"01-05-2020","PEI"
3,0,27,0,24,"02-05-2020","PEI"
3,0,27,0,24,"03-05-2020","PEI"
2,-1,27,0,25,"04-05-2020","PEI"
2,0,27,0,25,"05-05-2020","PEI"
1,-1,27,0,26,"06-05-2020","PEI"
1,0,27,0,26,"07-05-2020","PEI"
0,-1,27,0,27,"08-05-2020","PEI"
0,0,27,0,27,"09-05-2020","PEI"
0,0,27,0,27,"10-05-2020","PEI"
0,0,27,0,27,"11-05-2020","PEI"
0,0,27,0,27,"12-05-2020","PEI"
0,0,27,0,27,"13-05-2020","PEI"
0,0,27,0,27,"14-05-2020","PEI"
0,0,27,0,27,"15-05-2020","PEI"
0,0,27,0,27,"16-05-2020","PEI"
0,0,27,0,27,"17-05-2020","PEI"
0,0,27,0,27,"18-05-2020","PEI"
0,0,27,0,27,"19-05-2020","PEI"
0,0,27,0,27,"20-05-2020","PEI"
0,0,27,0,27,"21-05-2020","PEI"
0,0,27,0,27,"22-05-2020","PEI"
0,0,27,0,27,"23-05-2020","PEI"
0,0,27,0,27,"24-05-2020","PEI"
0,0,27,0,27,"25-05-2020","PEI"
0,0,27,0,27,"26-05-2020","PEI"
0,0,27,0,27,"27-05-2020","PEI"
0,0,27,0,27,"28-05-2020","PEI"
0,0,27,0,27,"29-05-2020","PEI"
0,0,27,0,27,"30-05-2020","PEI"
0,0,27,0,27,"31-05-2020","PEI"
0,0,27,0,27,"01-06-2020","PEI"
0,0,27,0,27,"02-06-2020","PEI"
0,0,27,0,27,"03-06-2020","PEI"
0,0,27,0,27,"04-06-2020","PEI"
0,0,27,0,27,"05-06-2020","PEI"
0,0,27,0,27,"06-06-2020","PEI"
0,0,27,0,27,"07-06-2020","PEI"
0,0,27,0,27,"08-06-2020","PEI"
0,0,27,0,27,"09-06-2020","PEI"
0,0,27,0,27,"10-06-2020","PEI"
0,0,27,0,27,"11-06-2020","PEI"
0,0,27,0,27,"12-06-2020","PEI"
0,0,27,0,27,"13-06-2020","PEI"
0,0,27,0,27,"14-06-2020","PEI"
0,0,27,0,27,"15-06-2020","PEI"
0,0,27,0,27,"16-06-2020","PEI"
0,0,27,0,27,"17-06-2020","PEI"
0,0,27,0,27,"18-06-2020","PEI"
0,0,27,0,27,"19-06-2020","PEI"
0,0,27,0,27,"20-06-2020","PEI"
0,0,27,0,27,"21-06-2020","PEI"
0,0,27,0,27,"22-06-2020","PEI"
0,0,27,0,27,"23-06-2020","PEI"
0,0,27,0,27,"24-06-2020","PEI"
0,0,27,0,27,"25-06-2020","PEI"
0,0,27,0,27,"26-06-2020","PEI"
0,0,27,0,27,"27-06-2020","PEI"
0,0,27,0,27,"28-06-2020","PEI"
0,0,27,0,27,"29-06-2020","PEI"
0,0,27,0,27,"30-06-2020","PEI"
0,0,27,0,27,"01-07-2020","PEI"
0,0,27,0,27,"02-07-2020","PEI"
0,0,27,0,27,"03-07-2020","PEI"
3,3,30,0,27,"04-07-2020","PEI"
5,2,32,0,27,"05-07-2020","PEI"
5,0,32,0,27,"06-07-2020","PEI"
5,0,32,0,27,"07-07-2020","PEI"
5,0,32,0,27,"08-07-2020","PEI"
6,1,33,0,27,"09-07-2020","PEI"
6,0,33,0,27,"10-07-2020","PEI"
6,0,33,0,27,"11-07-2020","PEI"
7,1,34,0,27,"12-07-2020","PEI"
8,1,35,0,27,"13-07-2020","PEI"
9,1,36,0,27,"14-07-2020","PEI"
9,0,36,0,27,"15-07-2020","PEI"
9,0,36,0,27,"16-07-2020","PEI"
7,-2,36,0,29,"17-07-2020","PEI"
7,0,36,0,29,"18-07-2020","PEI"
7,0,36,0,29,"19-07-2020","PEI"
5,-2,36,0,31,"20-07-2020","PEI"
3,-2,36,0,33,"21-07-2020","PEI"
2,-1,36,0,34,"22-07-2020","PEI"
2,0,36,0,34,"23-07-2020","PEI"
2,0,36,0,34,"24-07-2020","PEI"
2,0,36,0,34,"25-07-2020","PEI"
2,0,36,0,34,"26-07-2020","PEI"
2,0,36,0,34,"27-07-2020","PEI"
0,-2,36,0,36,"28-07-2020","PEI"
0,0,36,0,36,"29-07-2020","PEI"
0,0,36,0,36,"30-07-2020","PEI"
0,0,36,0,36,"31-07-2020","PEI"
0,0,36,0,36,"01-08-2020","PEI"
0,0,36,0,36,"02-08-2020","PEI"
0,0,36,0,36,"03-08-2020","PEI"
0,0,36,0,36,"04-08-2020","PEI"
0,0,36,0,36,"05-08-2020","PEI"
0,0,36,0,36,"06-08-2020","PEI"
0,0,36,0,36,"07-08-2020","PEI"
0,0,36,0,36,"08-08-2020","PEI"
0,0,36,0,36,"09-08-2020","PEI"
0,0,36,0,36,"10-08-2020","PEI"
0,0,36,0,36,"11-08-2020","PEI"
5,5,41,0,36,"12-08-2020","PEI"
5,0,41,0,36,"13-08-2020","PEI"
5,0,41,0,36,"14-08-2020","PEI"
5,0,41,0,36,"15-08-2020","PEI"
5,0,41,0,36,"16-08-2020","PEI"
5,0,41,0,36,"17-08-2020","PEI"
8,3,44,0,36,"18-08-2020","PEI"
8,0,44,0,36,"19-08-2020","PEI"
8,0,44,0,36,"20-08-2020","PEI"
8,0,44,0,36,"21-08-2020","PEI"
8,0,44,0,36,"22-08-2020","PEI"
8,0,44,0,36,"23-08-2020","PEI"
8,0,44,0,36,"24-08-2020","PEI"
3,-5,44,0,41,"25-08-2020","PEI"
3,0,44,0,41,"26-08-2020","PEI"
3,0,44,0,41,"27-08-2020","PEI"
3,0,44,0,41,"28-08-2020","PEI"
3,0,44,0,41,"29-08-2020","PEI"
3,0,44,0,41,"30-08-2020","PEI"
3,0,44,0,41,"31-08-2020","PEI"
0,-3,44,0,44,"01-09-2020","PEI"
0,0,44,0,44,"02-09-2020","PEI"
2,2,46,0,44,"03-09-2020","PEI"
3,1,47,0,44,"04-09-2020","PEI"
3,0,47,0,44,"05-09-2020","PEI"
3,0,47,0,44,"06-09-2020","PEI"
7,4,51,0,44,"07-09-2020","PEI"
9,2,53,0,44,"08-09-2020","PEI"
11,2,55,0,44,"09-09-2020","PEI"
11,0,55,0,44,"10-09-2020","PEI"
8,-3,55,0,47,"11-09-2020","PEI"
8,0,55,0,47,"12-09-2020","PEI"
8,0,55,0,47,"13-09-2020","PEI"
8,0,55,0,47,"14-09-2020","PEI"
1,-7,57,0,56,"15-09-2020","PEI"
1,0,57,0,56,"16-09-2020","PEI"
1,0,57,0,56,"17-09-2020","PEI"
1,0,57,0,56,"18-09-2020","PEI"
1,0,57,0,56,"19-09-2020","PEI"
1,0,57,0,56,"20-09-2020","PEI"
1,0,57,0,56,"21-09-2020","PEI"
1,0,57,0,56,"22-09-2020","PEI"
1,0,58,0,57,"23-09-2020","PEI"
1,0,58,0,57,"24-09-2020","PEI"
1,0,58,0,57,"25-09-2020","PEI"
1,0,58,0,57,"26-09-2020","PEI"
1,0,58,0,57,"27-09-2020","PEI"
1,0,58,0,57,"28-09-2020","PEI"
2,1,59,0,57,"29-09-2020","PEI"
2,0,59,0,57,"30-09-2020","PEI"
2,0,59,0,57,"01-10-2020","PEI"
2,0,59,0,57,"02-10-2020","PEI"
2,0,59,0,57,"03-10-2020","PEI"
4,2,61,0,57,"04-10-2020","PEI"
4,0,61,0,57,"05-10-2020","PEI"
3,-1,61,0,58,"06-10-2020","PEI"
3,0,61,0,58,"07-10-2020","PEI"
3,0,61,0,58,"08-10-2020","PEI"
3,0,61,0,58,"09-10-2020","PEI"
3,0,61,0,58,"10-10-2020","PEI"
5,2,63,0,58,"11-10-2020","PEI"
5,0,63,0,58,"12-10-2020","PEI"
3,-2,63,0,60,"13-10-2020","PEI"
3,0,63,0,60,"14-10-2020","PEI"
3,0,63,0,60,"15-10-2020","PEI"
3,0,63,0,60,"16-10-2020","PEI"
3,0,63,0,60,"17-10-2020","PEI"
3,0,63,0,60,"18-10-2020","PEI"
3,0,63,0,60,"19-10-2020","PEI"
3,0,64,0,61,"20-10-2020","PEI"
3,0,64,0,61,"21-10-2020","PEI"
3,0,64,0,61,"22-10-2020","PEI"
1,-2,64,0,63,"23-10-2020","PEI"
1,0,64,0,63,"24-10-2020","PEI"
1,0,64,0,63,"25-10-2020","PEI"
1,0,64,0,63,"26-10-2020","PEI"
1,0,64,0,63,"27-10-2020","PEI"
1,0,64,0,63,"28-10-2020","PEI"
1,0,64,0,63,"29-10-2020","PEI"
0,-1,64,0,64,"30-10-2020","PEI"
0,0,64,0,64,"31-10-2020","PEI"
0,0,64,0,64,"01-11-2020","PEI"
0,0,64,0,64,"02-11-2020","PEI"
0,0,64,0,64,"03-11-2020","PEI"
0,0,64,0,64,"04-11-2020","PEI"
0,0,64,0,64,"05-11-2020","PEI"
2,2,66,0,64,"06-11-2020","PEI"
2,0,66,0,64,"07-11-2020","PEI"
2,0,66,0,64,"08-11-2020","PEI"
2,0,66,0,64,"09-11-2020","PEI"
3,1,67,0,64,"10-11-2020","PEI"
4,1,68,0,64,"11-11-2020","PEI"
4,0,68,0,64,"12-11-2020","PEI"
4,0,68,0,64,"13-11-2020","PEI"
4,0,68,0,64,"14-11-2020","PEI"
4,0,68,0,64,"15-11-2020","PEI"
4,0,68,0,64,"16-11-2020","PEI"
3,-1,68,0,65,"17-11-2020","PEI"
3,0,68,0,65,"18-11-2020","PEI"
3,0,68,0,65,"19-11-2020","PEI"
3,0,68,0,65,"20-11-2020","PEI"
3,0,68,0,65,"21-11-2020","PEI"
3,0,68,0,65,"22-11-2020","PEI"
2,-1,69,0,67,"23-11-2020","PEI"
1,-1,69,0,68,"24-11-2020","PEI"
2,1,70,0,68,"25-11-2020","PEI"
2,0,70,0,68,"26-11-2020","PEI"
2,0,70,0,68,"27-11-2020","PEI"
4,2,72,0,68,"28-11-2020","PEI"
4,0,72,0,68,"29-11-2020","PEI"
4,0,72,0,68,"30-11-2020","PEI"
4,0,72,0,68,"01-12-2020","PEI"
4,0,72,0,68,"02-12-2020","PEI"
5,1,73,0,68,"03-12-2020","PEI"
5,0,73,0,68,"04-12-2020","PEI"
8,3,76,0,68,"05-12-2020","PEI"
11,3,80,0,69,"06-12-2020","PEI"
14,3,84,0,70,"07-12-2020","PEI"
14,0,84,0,70,"08-12-2020","PEI"
14,0,84,0,70,"09-12-2020","PEI"
13,-1,84,0,71,"10-12-2020","PEI"
12,-1,84,0,72,"11-12-2020","PEI"
17,5,89,0,72,"12-12-2020","PEI"
17,0,89,0,72,"13-12-2020","PEI"
17,0,89,0,72,"14-12-2020","PEI"
16,-1,89,0,73,"15-12-2020","PEI"
16,0,89,0,73,"16-12-2020","PEI"
17,1,90,0,73,"17-12-2020","PEI"
17,0,90,0,73,"18-12-2020","PEI"
18,1,91,0,73,"19-12-2020","PEI"
18,0,91,0,73,"20-12-2020","PEI"
18,0,91,0,73,"21-12-2020","PEI"
7,-11,91,0,84,"22-12-2020","PEI"
7,0,91,0,84,"23-12-2020","PEI"
5,-2,94,0,89,"24-12-2020","PEI"
5,0,94,0,89,"25-12-2020","PEI"
5,0,94,0,89,"26-12-2020","PEI"
5,0,94,0,89,"27-12-2020","PEI"
5,0,94,0,89,"28-12-2020","PEI"
6,1,96,0,90,"29-12-2020","PEI"
6,0,96,0,90,"30-12-2020","PEI"
6,0,96,0,90,"31-12-2020","PEI"
6,0,96,0,90,"01-01-2021","PEI"
6,0,96,0,90,"02-01-2021","PEI"
6,0,96,0,90,"03-01-2021","PEI"
6,0,96,0,90,"04-01-2021","PEI"
4,-2,97,0,93,"05-01-2021","PEI"
8,4,101,0,93,"06-01-2021","PEI"
8,0,102,0,94,"07-01-2021","PEI"
8,0,102,0,94,"08-01-2021","PEI"
8,0,102,0,94,"09-01-2021","PEI"
8,0,102,0,94,"10-01-2021","PEI"
8,0,102,0,94,"11-01-2021","PEI"
8,0,103,0,95,"12-01-2021","PEI"
8,0,103,0,95,"13-01-2021","PEI"
8,0,104,0,96,"14-01-2021","PEI"
8,0,104,0,96,"15-01-2021","PEI"
8,0,104,0,96,"16-01-2021","PEI"
8,0,104,0,96,"17-01-2021","PEI"
10,2,108,0,98,"18-01-2021","PEI"
7,-3,110,0,103,"19-01-2021","PEI"
7,0,110,0,103,"20-01-2021","PEI"
0,0,0,0,0,"25-01-2020","Quebec"
0,0,0,0,0,"26-01-2020","Quebec"
0,0,0,0,0,"27-01-2020","Quebec"
0,0,0,0,0,"28-01-2020","Quebec"
0,0,0,0,0,"29-01-2020","Quebec"
0,0,0,0,0,"30-01-2020","Quebec"
0,0,0,0,0,"31-01-2020","Quebec"
0,0,0,0,0,"01-02-2020","Quebec"
0,0,0,0,0,"02-02-2020","Quebec"
0,0,0,0,0,"03-02-2020","Quebec"
0,0,0,0,0,"04-02-2020","Quebec"
0,0,0,0,0,"05-02-2020","Quebec"
0,0,0,0,0,"06-02-2020","Quebec"
0,0,0,0,0,"07-02-2020","Quebec"
0,0,0,0,0,"08-02-2020","Quebec"
0,0,0,0,0,"09-02-2020","Quebec"
0,0,0,0,0,"10-02-2020","Quebec"
0,0,0,0,0,"11-02-2020","Quebec"
0,0,0,0,0,"12-02-2020","Quebec"
0,0,0,0,0,"13-02-2020","Quebec"
0,0,0,0,0,"14-02-2020","Quebec"
0,0,0,0,0,"15-02-2020","Quebec"
0,0,0,0,0,"16-02-2020","Quebec"
0,0,0,0,0,"17-02-2020","Quebec"
0,0,0,0,0,"18-02-2020","Quebec"
0,0,0,0,0,"19-02-2020","Quebec"
0,0,0,0,0,"20-02-2020","Quebec"
0,0,0,0,0,"21-02-2020","Quebec"
0,0,0,0,0,"22-02-2020","Quebec"
0,0,0,0,0,"23-02-2020","Quebec"
0,0,0,0,0,"24-02-2020","Quebec"
0,0,0,0,0,"25-02-2020","Quebec"
0,0,0,0,0,"26-02-2020","Quebec"
1,1,1,0,0,"27-02-2020","Quebec"
1,0,1,0,0,"28-02-2020","Quebec"
1,0,1,0,0,"29-02-2020","Quebec"
1,0,1,0,0,"01-03-2020","Quebec"
1,0,1,0,0,"02-03-2020","Quebec"
1,0,1,0,0,"03-03-2020","Quebec"
1,0,1,0,0,"04-03-2020","Quebec"
2,1,2,0,0,"05-03-2020","Quebec"
3,1,3,0,0,"06-03-2020","Quebec"
3,0,3,0,0,"07-03-2020","Quebec"
4,1,4,0,0,"08-03-2020","Quebec"
5,1,5,0,0,"09-03-2020","Quebec"
5,0,5,0,0,"10-03-2020","Quebec"
8,3,8,0,0,"11-03-2020","Quebec"
17,9,17,0,0,"12-03-2020","Quebec"
17,0,17,0,0,"13-03-2020","Quebec"
24,7,24,0,0,"14-03-2020","Quebec"
39,15,39,0,0,"15-03-2020","Quebec"
50,11,50,0,0,"16-03-2020","Quebec"
74,24,74,0,0,"17-03-2020","Quebec"
92,18,94,1,1,"18-03-2020","Quebec"
119,27,121,1,1,"19-03-2020","Quebec"
137,18,139,1,1,"20-03-2020","Quebec"
176,39,181,4,1,"21-03-2020","Quebec"
214,38,219,4,1,"22-03-2020","Quebec"
623,409,628,4,1,"23-03-2020","Quebec"
1035,412,1040,4,1,"24-03-2020","Quebec"
1332,297,1339,6,1,"25-03-2020","Quebec"
1620,288,1629,8,1,"26-03-2020","Quebec"
1974,354,2021,18,29,"27-03-2020","Quebec"
2447,473,2498,22,29,"28-03-2020","Quebec"
2734,287,2840,22,84,"29-03-2020","Quebec"
3321,587,3430,25,84,"30-03-2020","Quebec"
4047,726,4162,31,84,"31-03-2020","Quebec"
4423,376,4611,33,155,"01-04-2020","Quebec"
5258,835,5518,36,224,"02-04-2020","Quebec"
5734,476,6101,61,306,"03-04-2020","Quebec"
6485,751,6997,75,437,"04-04-2020","Quebec"
7386,901,7944,94,464,"05-04-2020","Quebec"
7848,462,8580,121,611,"06-04-2020","Quebec"
8470,622,9340,150,720,"07-04-2020","Quebec"
9029,559,10031,175,827,"08-04-2020","Quebec"
9584,555,10912,216,1112,"09-04-2020","Quebec"
10095,511,11677,241,1341,"10-04-2020","Quebec"
10440,345,12292,289,1563,"11-04-2020","Quebec"
10773,333,12846,328,1745,"12-04-2020","Quebec"
11215,442,13557,360,1982,"13-04-2020","Quebec"
11667,452,14248,435,2146,"14-04-2020","Quebec"
11882,215,14860,487,2491,"15-04-2020","Quebec"
12407,525,15857,609,2841,"16-04-2020","Quebec"
13042,635,16798,688,3068,"17-04-2020","Quebec"
13400,358,17520,805,3315,"18-04-2020","Quebec"
13922,522,18354,877,3555,"19-04-2020","Quebec"
14529,607,19315,939,3847,"20-04-2020","Quebec"
15032,503,20121,1041,4048,"21-04-2020","Quebec"
15534,502,20959,1134,4291,"22-04-2020","Quebec"
16105,571,21832,1243,4484,"23-04-2020","Quebec"
16542,437,22606,1340,4724,"24-04-2020","Quebec"
16756,214,23259,1446,5057,"25-04-2020","Quebec"
17242,486,24099,1515,5342,"26-04-2020","Quebec"
17853,611,24969,1599,5517,"27-04-2020","Quebec"
18223,370,25746,1682,5841,"28-04-2020","Quebec"
18780,557,26589,1761,6048,"29-04-2020","Quebec"
19379,599,27537,1859,6299,"30-04-2020","Quebec"
19925,546,28647,2022,6700,"01-05-2020","Quebec"
20554,629,29655,2136,6965,"02-05-2020","Quebec"
22395,1841,31858,2205,7258,"03-05-2020","Quebec"
22759,364,32617,2280,7578,"04-05-2020","Quebec"
23091,332,33412,2398,7923,"05-05-2020","Quebec"
23528,437,34322,2510,8284,"06-05-2020","Quebec"
23933,405,35237,2631,8673,"07-05-2020","Quebec"
